Title: Der Misogyn
Number of all tokens: 0
Nummber of different tokens: 2537

Token	Frequency
vorgegebene	1
anstellen	1
ewig	1
Schelmereien	1
vorzustellen	1
Bissen	1
Mitleid	1
Unmöglichkeit	1
väterlichen	1
Einfalt	1
angenehm	1
bleib	1
lästern	1
genennt	1
besuchen	1
Kanzeleistile	1
vorbauen	1
hältst	1
Sicherheit	1
gedachte	1
unbeantwortet	1
Räuber	1
beschämt	1
nämlich	1
geschlagen	1
Fuß	1
Dienste	1
Geheimnis	1
Jahre	1
Ihrentwegen	1
Europäische	1
sagt	1
Bin	1
gewandt	1
Königin	1
Possen	1
abgehalten	1
Reputation	1
bezeuge	1
Jeder	1
weißt	1
Führen	1
Dache	1
schwach	1
schimpflich	1
Hippia	1
ausführen	1
erwarte	1
heraussagen	1
Umgange	1
töricht	1
Dienst	1
fingen	1
Maule	1
bestraft	1
schadlos	1
Sprüchelchen	1
enthalten	1
abgelaufen	1
geholt	1
vorziehe	1
verlange	1
Tollhaus	1
sichersten	1
Anfangs	1
Behüte	1
Wendung	1
geputzt	1
Schreien	1
edle	1
Schwiegertochter	1
Unglücklichen	1
treuen	1
treuer	1
Vergleichung	1
Gratulationsrede	1
natürliche	1
Grund	1
unglückliches	1
angefangene	1
Schuld	1
Geschöpf	1
Verstandes	1
Klienten	1
fest	1
wünschte	1
zänkisch	1
erkennt	1
Hälfte	1
bösesten	1
Eheleute	1
Barbarische	1
geschweige	1
Valerens	1
Eroberung	1
beklag	1
frostig	1
hitzigen	1
Spare	1
vernünftig	1
manchen	1
Trunkenheit	1
durchbringt	1
junge	1
stelle	1
Ebenbilde	1
Einkauf	1
worein	1
sollt	1
jetzo	1
Hundes	1
unglücklich	1
eheste	1
angekommen	1
Streit	1
ohngefähr	1
einzunehmen	1
stoßen	1
Nickels	1
getreue	1
fertig	1
Erscheinungen	1
trocknen	1
Flamme	1
billiget	1
Tugend	1
Dieserwegen	1
Leidenschaft	1
einstecken	1
beschweren	1
hierher	1
Wüßte	1
Orte	1
Geier	1
Verehrer	1
begehren	1
Entschlüsse	1
Kinderlehren	1
undankbaren	1
Grimassen	1
vorgesagt	1
voraussetzt	1
mannbaren	1
widerfahren	1
Ins	1
Vergeben	1
beneiden	1
entbrechen	1
leeren	1
Dixi	1
Punkt	1
Hu	1
fallt	1
grauen	1
Glieder	1
Befürchten	1
steure	1
vertraulich	1
anfängt	1
Allerschlimmste	1
Grab	1
Mannspersonen	1
ausgelernt	1
saurer	1
Gelehrten	1
Nachsicht	1
stecken	1
plaudre	1
vergeht	1
Komödie	1
Geschichte	1
Billigkeit	1
dürfte	1
vorkommen	1
erstaunliche	1
unbillig	1
Wirkungen	1
umgeht	1
Backen	1
ausgezischt	1
Sirene	1
unbedachtsam	1
rasenden	1
schweigen	1
artige	1
angesehen	1
Saufeja	1
schlauer	1
erspare	1
munter	1
verdammte	1
demütigste	1
Plaudern	1
Schwachheit	1
wisse	1
albernes	1
erfreut	1
erscheinen	1
Bißchen	1
Dorfschaft	1
Ehemann	1
erwies	1
törichste	1
aufgingen	1
Willst	1
eheleiblichen	1
wollten	1
Freundin	1
erscheine	1
unerbittlich	1
Verstellung	1
stutzen	1
nu	1
verstehen	1
offenbar	1
Zweierlei	1
Frieden	1
desperaten	1
Unbekannten	1
Hund	1
Vergessen	1
beschrieben	1
scharf	1
Kränke	1
Prozesses	1
reiche	1
Pferd	1
möglichen	1
verwünschtes	1
Vaterstadt	1
sieht	1
Wellen	1
quälen	1
tust	1
Ansatz	1
Schade	1
betagten	1
Juvenals	1
verliebt	1
Referenz	1
applizieren	1
mehrern	1
hattet	1
sinnreichste	1
ihnen	1
Nachahmung	1
verliert	1
Suchen	1
ernähren	1
zärtliche	1
würdest	1
zuvorkommen	1
Grabe	1
Glaubst	1
Narrenspossen	1
Groll	1
Vermögen	1
gefaßten	1
Bedenke	1
gehangen	1
Morgen	1
Gesperre	1
Nickel	1
Vernehmen	1
platterdings	1
Ehestand	1
Lebenslauf	1
selige	1
versuchen	1
einziger	1
ohngeachtet	1
Lachen	1
Weiberfeinds	1
verwundern	1
Herrchen	1
Möchte	1
kanns	1
vorgekommen	1
gewinne	1
roten	1
schließt	1
Lidio	1
Handschuh	1
lesen	1
Sehen	1
abtrete	1
Grausame	1
Lektion	1
aufschlagen	1
bedeutenden	1
worüber	1
Eva	1
würdigen	1
Weibsstück	1
Schmeichelei	1
Sorgen	1
Amte	1
unsern	1
verfolgt	1
Schreiber	1
vorzustehen	1
Unterschied	1
beantworten	1
geworfen	1
hörst	1
gewohnt	1
Narrn	1
durchdringend	1
ausgefallen	1
menschlicher	1
Mühlräder	1
Leuten	1
Orten	1
zusammenfährst	1
befunden	1
zerrissen	1
unwidersprechlich	1
geheiligten	1
zärtlichen	1
Wumshätern	1
ärgern	1
Namenstag	1
unbesonnene	1
innere	1
ärgert	1
gelegen	1
ungehudelt	1
Barmherziger	1
Zoll	1
bescheiden	1
nimm	1
böse	1
zugetan	1
geliebte	1
Geck	1
beherrscht	1
verdienest	1
kehren	1
beides	1
erteilt	1
Schluß	1
ruhen	1
irre	1
Weibsvolk	1
erwerben	1
drücken	1
Kleider	1
unterzubringen	1
gedient	1
Gleichnis	1
ei	1
aufhalten	1
hohen	1
abzulocken	1
unebene	1
bekömmt	1
ernstlich	1
Närrisches	1
rechtswegen	1
Prozent	1
Verräter	1
kenn	1
betriegen	1
gescherzt	1
Wesen	1
Bräutigams	1
Dummkopf	1
Ursachen	1
Felsenherz	1
Stimmen	1
Glücklichen	1
Schiffbruchs	1
abgewiesen	1
Wen	1
Geschichtbücher	1
gefährlichem	1
wirds	1
zweien	1
leitete	1
Advokaten	1
dünkt	1
wegkommen	1
aufheben	1
ausgeredt	1
vermengen	1
jenes	1
Feuer	1
wunderten	1
unterlassen	1
erzahlt	1
bemerken	1
verheiraten	1
Zacharias	1
wert	1
gehe	1
sechs	1
Hiobs	1
trügt	1
erkundigen	1
Besonders	1
Schrecken	1
abfassen	1
pro	1
Hohn	1
weibbaren	1
Hals	1
Helfen	1
Babylon	1
trägt	1
all	1
Angst	1
machte	1
gekannt	1
Monat	1
Mitleiden	1
ohnedem	1
erlangen	1
erbärmlich	1
nachsehen	1
jedermann	1
einsehen	1
lächerliche	1
erzählte	1
Unerlaubtes	1
Kömmt	1
Gesetzt	1
verrichten	1
fasset	1
erstlich	1
unerbrochen	1
besorge	1
bekümmern	1
großmütig	1
Jesabel	1
Liebenswürdige	1
gleichgültiger	1
dasselbe	1
geh	1
Alsdenn	1
verlangst	1
ungebetne	1
Aller	1
schwer	1
ungeziemenden	1
Ornate	1
empfindliches	1
verwirrt	1
ausgenommen	1
unsre	1
schmerzliche	1
liebsten	1
fremden	1
versichere	1
Wert	1
versichern	1
fängt	1
verzeihen	1
Huldigung	1
entweder	1
zugegen	1
Zwang	1
verantworten	1
herschicken	1
Beweisen	1
aufrichtiger	1
jemanden	1
tragen	1
Verblendung	1
gedulden	1
verräterischen	1
Ehekontrakt	1
scherze	1
Testimoniis	1
Ohrfeige	1
Entschuldigungen	1
andrer	1
innerlichen	1
verdrießt	1
auspreßte	1
herum	1
einzig	1
bescheidenen	1
Bisse	1
Besten	1
Bisher	1
taten	1
schwächen	1
Plane	1
schwächer	1
herausreißen	1
Waden	1
Kröten	1
abgezogen	1
Immerhin	1
springe	1
mannigfaltigsten	1
öffentlich	1
Busen	1
entschlossen	1
seufzet	1
Verfahren	1
nimmst	1
Söhne	1
hinsah	1
bieten	1
erhole	1
Können	1
entstehen	1
Dieser	1
eingetrieben	1
aussehen	1
verdorben	1
meinst	1
dicke	1
konnten	1
meinigen	1
gewartet	1
schonen	1
kennet	1
Bravo	1
Geringfügigkeit	1
verschiedene	1
gewiesen	1
wahren	1
Eigennützigen	1
durchs	1
sucht	1
anständig	1
bemühen	1
erzähle	1
bedenke	1
fürchtest	1
Schlüsse	1
erzählt	1
orationis	1
bereuet	1
Gehen	1
fragen	1
Gehet	1
steuren	1
Rednergesellschaft	1
widerspenstig	1
Leutchen	1
sechsten	1
Medullina	1
ausreden	1
Lippe	1
verüben	1
diejenigen	1
vergreift	1
Meinung	1
rühmen	1
Weibsbilder	1
deutlicher	1
empfinden	1
welches	1
starb	1
stark	1
ehe	1
Hochzeitkarmen	1
erdenken	1
Zuneigung	1
Zeichen	1
gewachsen	1
versah	1
Schulter	1
eingehen	1
schöner	1
schönes	1
Vorbeigehen	1
vertrackt	1
schimärischen	1
Hunde	1
Tropfen	1
gehöre	1
Hof	1
erlangt	1
Gelichters	1
erinnern	1
heftiger	1
Contentis	1
höher	1
allzugleichgültig	1
freuen	1
besaß	1
Ausnahme	1
eigentlich	1
schätzen	1
aufzuhalten	1
ärgster	1
Gottes	1
Nichts	1
genommen	1
Entzückung	1
müde	1
Schwindsucht	1
anzuhören	1
verwelkten	1
Aufzug	1
Beistandes	1
heftig	1
Fama	1
Eltern	1
wohlgeratene	1
unsres	1
unsrer	1
teuerste	1
dienen	1
törichten	1
Hängen	1
Kuppelpelz	1
wenige	1
wohin	1
Garne	1
hinein	1
Bleiben	1
Sturm	1
Mannes	1
niedergehen	1
Koller	1
Ehescheidungsprozessen	1
Rücken	1
laut	1
Kleinigkeit	1
unzählige	1
leichtsinnig	1
rate	1
Daumen	1
Strafe	1
deponierten	1
Ungehorsam	1
allzutiefe	1
Verzeihung	1
hinaus	1
ahndet	1
häßlich	1
gemessen	1
Gaben	1
Lehre	1
Gesichte	1
abgetreten	1
einigermaßen	1
hochgeschätzt	1
Verstellen	1
Auktionatorstimme	1
schrei	1
Wirds	1
Deine	1
Jahres	1
eilen	1
Gönnen	1
wahrnehmen	1
Erzählen	1
schweige	1
belangen	1
armes	1
Schönste	1
nachkommen	1
Aus	1
armen	1
Kräften	1
Schminke	1
aufs	1
überflüssige	1
Deinige	1
abbringen	1
schweig	1
sträflicher	1
Ebenbild	1
väterliche	1
ruhmredig	1
Grillen	1
umarmen	1
antworte	1
verlieren	1
komm	1
schweigt	1
edel	1
Schon	1
Unternehmens	1
Weib	1
vorzüglicher	1
merkt	1
fängst	1
Bitten	1
Augenblicke	1
zumal	1
anbringen	1
aushacken	1
widersprechen	1
rasend	1
Meisterstück	1
Männerfeindin	1
entzücken	1
gesunden	1
zehnmal	1
verliebtes	1
Vorschlag	1
versehen	1
Armer	1
schwerlich	1
bekehrt	1
doppelte	1
Weibsperson	1
allerliebster	1
feindseliger	1
gleichsam	1
abhalten	1
leichtfertige	1
empfindliche	1
Wischiwaschi	1
vertraute	1
altes	1
Fuchs	1
stumpfe	1
beschloß	1
Hochachtung	1
Solche	1
nötiger	1
vorgestellt	1
Rat	1
gespielt	1
Guter	1
Gutes	1
lauter	1
erlauben	1
verschieden	1
zankt	1
vertauschen	1
versprachen	1
dazukömmt	1
hart	1
zugestehen	1
Zeugnis	1
auszusetzen	1
hoffentlich	1
Messalina	1
unerträglich	1
Muster	1
Witwe	1
sonnenklar	1
Muße	1
Schatz	1
aufgetragen	1
Schritt	1
unruhig	1
Knoten	1
Henker	1
koste	1
Endlich	1
Handel	1
abgebe	1
wofür	1
höchst	1
Märchen	1
Hatte	1
ausgehen	1
speit	1
verzweifelten	1
nennen	1
Cäsonia	1
Aufführung	1
unverschämt	1
wagst	1
vergaffte	1
Haustüre	1
gelben	1
schmächtiger	1
Sprüchworte	1
stehst	1
wenigmale	1
äußern	1
stehe	1
unterstanden	1
gefährlichste	1
mürrischen	1
mangeln	1
lernt	1
verraten	1
begierig	1
Wege	1
schwarze	1
Bringe	1
Zeigen	1
verschuldet	1
Knickse	1
unbewußte	1
unterdrücken	1
Welch	1
vergliche	1
Gründen	1
Peruque	1
Zuschauer	1
erkannt	1
Gehör	1
ehrfurchtsvollen	1
Wunderwerke	1
Mehr	1
unsinnig	1
Freiheit	1
miteinander	1
wunderlichen	1
reuet	1
glücklichen	1
Geburtstag	1
Streite	1
irgend	1
Heute	1
Großmut	1
Narrheit	1
vergnügt	1
hoffnungslose	1
verschlagenste	1
bedanke	1
Hörst	1
Gunstbezeugungen	1
Eigensinne	1
lachen	1
Tugendsame	1
Schwägerin	1
treiben	1
Sorge	1
Könnte	1
eignen	1
Verzeichnisse	1
weggekommen	1
Schuppen	1
sechstausend	1
zuzukehren	1
exklamieren	1
manchmal	1
Schurken	1
