Title: Emilia Galotti
Number of all tokens: 6107
Nummber of different tokens: 2615

Token	Frequency
weh	2
Umständen	2
womit	2
wünschen	2
kleinen	2
kleines	2
gelesen	2
Altare	2
geringsten	2
wolle	2
unglücklichen	2
erstaune	2
unglücklicher	2
fürs	2
Umsonst	2
Räubers	2
treten	2
ärgerlich	2
Nachricht	2
verzeihe	2
Geschmack	2
Fällen	2
Mensch	2
schreckliche	2
vortrefflich	2
Liede	1
meuchelmörderschen	1
vorschreiben	1
steigen	1
Takt	1
ausfahren	1
laßt	1
bemächtiget	1
schöne	1
Galerie	1
tollen	1
Kleid	1
euern	1
Charakter	1
Tiergartens	1
trollen	1
Zurückkunft	1
Grenze	1
treulich	1
Farbe	1
reitest	1
träumen	1
Warest	1
Richter	1
Gelde	1
Wuchs	1
vorfällt	1
bezeiget	1
schöpfen	1
lustiger	1
Befehls	1
Größer	1
Mienen	1
naiv	1
Traun	1
Voraus	1
gestöret	1
Schritte	1
melancholischsten	1
Nebensache	1
brauchte	1
Schlimm	1
toll	1
annehmen	1
Täter	1
Husch	1
Stecken	1
Zeugen	1
ungefähr	1
Vorteil	1
Eifersüchtigen	1
liebenswürdige	1
sprengte	1
schwärmen	1
desselben	1
abzureden	1
gestimmt	1
Schwärmerei	1
angehört	1
Erziehung	1
wenigsten	1
Pistolen	1
genießt	1
Vorgemache	1
unglückselige	1
Hämisch	1
trotzen	1
vorzuschreiben	1
gesperrt	1
warm	1
sicher	1
Geschäft	1
mitgebracht	1
lohnen	1
erkenntlich	1
gefährliches	1
weckte	1
Ernsthaft	1
entführt	1
liebenswürdigen	1
unbegreiflich	1
hundert	1
anderes	1
führte	1
verächtlicher	1
voriger	1
gebietet	1
Schwerlich	1
Einbildungskraft	1
erstemal	1
gnädigen	1
Jünglingskopf	1
redlicher	1
geschehenen	1
heilsames	1
neugierigen	1
Gehöre	1
erschossen	1
verstand	1
Scham	1
Schnitte	1
wegkommen	1
wenden	1
husch	1
träume	1
Monat	1
gekränkte	1
behäglicher	1
Frage	1
Weise	1
mitnehmen	1
bangen	1
teilet	1
erlaube	1
betreiben	1
feierlichen	1
tragen	1
Grimasse	1
Hofschranze	1
erlaubt	1
auszustechen	1
mitleidiges	1
traurige	1
Ziel	1
Ausführung	1
Zieh	1
zucken	1
strengsten	1
schicklich	1
unstreitig	1
entzückt	1
bezeigte	1
überschwenglich	1
verziehest	1
gröbsten	1
verzögern	1
Anblicks	1
begann	1
Unvergleichlich	1
Ward	1
Außer	1
wenigen	1
gemangelt	1
Versteh	1
verleumde	1
entscheide	1
auspressen	1
weniges	1
Fürst	1
sahe	1
unversöhnlich	1
Gefährten	1
gesunder	1
gemächlich	1
versprach	1
Hinter	1
richten	1
Ernste	1
gehabt	1
ausgefodert	1
Gewißheit	1
Tröstliches	1
Wonne	1
Gleichwohl	1
Abscheuligkeit	1
lauter	1
Gesandte	1
Kurzsichtiger	1
beschäftigt	1
Obersten	1
weiteste	1
herkommen	1
freundschaftlichsten	1
bürgen	1
Spaß	1
erreichen	1
beider	1
beiden	1
albern	1
unbekannter	1
galant	1
geschaffen	1
verweile	1
Stätte	1
Nichtswürdiger	1
Geschlechts	1
ähnlich	1
Gang	1
herrschet	1
gebüßet	1
Strafe	1
gingen	1
entschuldigen	1
Equipage	1
Anschlag	1
Gegend	1
Eindruck	1
Häusern	1
befehle	1
schlecht	1
Herzlich	1
abwenden	1
verwebt	1
Sicherheit	1
verpfuschen	1
gemeine	1
widersetzte	1
beschämt	1
hinauf	1
Liebster	1
geschlagen	1
Fehltritt	1
angegeben	1
fortgeeilet	1
wählt	1
Gegenteil	1
zuträglich	1
mitten	1
Jahre	1
Spott	1
Mache	1
Ganges	1
gestürzt	1
wirst	1
untertänigst	1
Knie	1
Besuchs	1
sieh	1
vergriff	1
Besuche	1
stummen	1
bewundernswürdigern	1
Possen	1
bewundernswürdigere	1
gehn	1
Beziehung	1
Brautschmucke	1
Zimmern	1
anfangen	1
schwach	1
Verdammter	1
Dacht	1
Führer	1
räum	1
ausführen	1
Bedeutung	1
Wirtschaftshäusern	1
beschimpfen	1
Sohne	1
ertappen	1
Legt	1
töricht	1
fürchtet	1
geborgen	1
bekannt	1
Schutzes	1
Philosophin	1
lächerlichsten	1
ungewöhnlich	1
sagten	1
Schall	1
abläuft	1
Zuverlässig	1
Brust	1
zitterst	1
ernst	1
billigen	1
gesammelt	1
Stoß	1
Ehrerbietung	1
Dankes	1
Unglücklichen	1
Wundert	1
Gnüge	1
Schweig	1
beliebet	1
mehres	1
sonderbare	1
verschließt	1
vornehmlich	1
aufgehobner	1
billiger	1
fest	1
Spötter	1
wünschte	1
Hälfte	1
unbescholtene	1
bestellet	1
Saale	1
Vorurteil	1
Erlaubnis	1
zurückgekehret	1
Herzog	1
Sterben	1
unbedingtern	1
Erfrischung	1
innigsten	1
breites	1
Ideal	1
Zorn	1
erzählen	1
manchem	1
abweisen	1
mancher	1
Bette	1
geirret	1
junge	1
erwartet	1
Gequicke	1
Schmeicheleien	1
strengen	1
Schuß	1
unglücklich	1
weichen	1
Tätiger	1
schließen	1
ereifern	1
ohnfern	1
wärest	1
anderm	1
kalt	1
Handwerk	1
Vorbeigehenden	1
unbereitet	1
Gleichgültig	1
Spiegel	1
weise	1
fragt	1
beunruhigen	1
Wink	1
Emilie	1
Wind	1
Wüterich	1
Redlich	1
Gedulden	1
blickest	1
beneidet	1
Fasse	1
Einfalle	1
Anstand	1
Putz	1
Schnickschnack	1
heißesten	1
verdenken	1
Geliebten	1
Leb	1
heiligen	1
grauen	1
mehrern	1
leeres	1
heiliger	1
bloße	1
bricht	1
Affen	1
verschwindet	1
Verwünscht	1
Setzen	1
Bubenstück	1
gründen	1
Degen	1
aufhängen	1
Still	1
lief	1
Allerheiligen	1
Kutsche	1
liebet	1
fern	1
Geschichte	1
jene	1
begehrt	1
Beben	1
vogelfrei	1
Tröster	1
Verdammnis	1
trüge	1
zusagen	1
geschieht	1
gib	1
Schulden	1
leiden	1
kühn	1
tugendhaft	1
Besorgest	1
ergebensten	1
Fenster	1
trug	1
Beschützer	1
arme	1
erspare	1
Weges	1
reitet	1
aufnehmen	1
verschlossen	1
verdammte	1
Nachstellungen	1
reiten	1
Stück	1
verdamm	1
wisse	1
erscheinen	1
Bißchen	1
Bildern	1
geliebten	1
Willst	1
kostbaren	1
leer	1
schönste	1
Spießgeselle	1
erholet	1
Verstellung	1
Versuch	1
Erstaunen	1
legte	1
Sogleich	1
fehlgeschlagene	1
tiefster	1
Vergessen	1
Schoße	1
Bitte	1
bestochen	1
ausgelaufen	1
Pferd	1
verdächtig	1
frühen	1
Ahnungen	1
buchstabieren	1
herzlich	1
dringendes	1
Wellen	1
verstatten	1
gerichtlichen	1
mache	1
entdeckt	1
Ansatz	1
Hohngelächter	1
stünd	1
fortreißen	1
ansehen	1
einzumengen	1
Grausamkeit	1
nennest	1
übergeben	1
reißt	1
müßt	1
Rang	1
Wahl	1
wartete	1
aufsetzen	1
Angelegenheiten	1
achtet	1
zärtliche	1
Dürftigkeit	1
wohlfeiler	1
unmittelbar	1
Werkzeug	1
Aufwallung	1
Weibe	1
unsrer	1
Entsetzen	1
Vermögen	1
belachen	1
gescheuter	1
schrecklich	1
alleranständigste	1
gekostet	1
Gute	1
Form	1
verschwendrischen	1
verschwinden	1
Ewigen	1
loszuwinden	1
einziger	1
Heiliger	1
Warnen	1
Fleiß	1
nimmt	1
aussehe	1
zugedacht	1
weine	1
Wahrscheinlich	1
Verlangen	1
steckte	1
zurücktun	1
Packen	1
beigeschrieben	1
vorgekommen	1
abreiset	1
schmerzen	1
Streiche	1
schien	1
bleibe	1
Retter	1
Arbeiten	1
Altar	1
Zurückhaltung	1
steigt	1
beurteilen	1
zeiget	1
trenne	1
gefoltertes	1
bezeigen	1
Rechnen	1
Feld	1
versucht	1
Heraus	1
behalt	1
herrschaftlichen	1
umzusehen	1
unserm	1
zweifle	1
Unterwerfung	1
gebeten	1
unmöglich	1
groß	1
gelingt	1
Jene	1
Geliebte	1
gewohnt	1
Gleichviel	1
Belang	1
fliege	1
Beleidigungen	1
siehst	1
Höhle	1
verachten	1
Bevollmächtigten	1
Bettler	1
Galanterie	1
Tanz	1
unaussprechlich	1
Vorwurf	1
Gesellschaft	1
ungern	1
verderben	1
versammelt	1
ärgert	1
gelegen	1
Begleitung	1
Jenes	1
Larve	1
hohe	1
erneuern	1
Stund	1
Häuser	1
geliebte	1
höret	1
Fahren	1
kennest	1
gezwungen	1
eilte	1
Deutsche	1
herkömmt	1
abmüßigen	1
Schlimmes	1
Schlimmer	1
irre	1
Mißbündnis	1
Mittag	1
Grenzen	1
spielen	1
Erkennen	1
spielet	1
Wollten	1
Mögt	1
abzurichten	1
Morgens	1
gemußt	1
Schreckenbilder	1
Passen	1
Weinen	1
Beteurung	1
Verräter	1
unanständig	1
Wesen	1
Ursachen	1
vorhersehen	1
Plauderei	1
Stand	1
Stadterziehung	1
Keinen	1
herzu	1
vorkommen	1
wirket	1
Ansehen	1
wag	1
erfragen	1
schweift	1
Vorwürfe	1
Erinnerung	1
Feindes	1
beiher	1
Raten	1
Wem	1
Ausfertigung	1
ehrliche	1
Hofmännchen	1
Rücksicht	1
versprechen	1
jenen	1
Geschlecht	1
schlagen	1
vermengen	1
bitt	1
spotten	1
jener	1
anvertrauet	1
seltsamen	1
Beßres	1
Beßrer	1
gereiniget	1
Kurz	1
verraten	1
Schilderei	1
abgefahren	1
Eintritte	1
blutige	1
glaublich	1
törichte	1
Schrecken	1
sahen	1
Hohn	1
ans	1
Fliehen	1
Haare	1
Schlinge	1
Verlust	1
Vasall	1
Bescheidenheit	1
sonderbar	1
bete	1
erwiesen	1
verdienen	1
Schlage	1
Treten	1
auffodern	1
vollziehe	1
Lande	1
Bangigkeit	1
Sünden	1
Schmuck	1
Putze	1
Weh	1
fassen	1
Gesinnungen	1
Erhalten	1
setzt	1
Trennung	1
Gespräche	1
Entschlusses	1
Glückliche	1
gebotest	1
stand	1
Studio	1
hinterlassen	1
verachtet	1
geschähe	1
unverschämter	1
nachzusetzen	1
verdienest	1
Zustande	1
Villa	1
Gesetze	1
Türe	1
Allee	1
besorgest	1
Mitschuldiger	1
Furchtsamste	1
wiedergefunden	1
schickte	1
erkundiget	1
gemach	1
wütend	1
geringeres	1
Gemsen	1
ausgenommen	1
baute	1
Allerreinesten	1
unbedeutender	1
Vorstellung	1
dachte	1
Qual	1
entstellen	1
Augendiener	1
versichern	1
Andacht	1
schreiet	1
erwache	1
fremdes	1
Angefallenen	1
Sagte	1
erbrochen	1
aufsuchen	1
Glanze	1
Anblick	1
Glücke	1
darin	1
höhnische	1
Zwang	1
schnell	1
Kirch	1
gegründetste	1
Eintritt	1
verdammt	1
mögt	1
Güte	1
Büchern	1
befriedigen	1
eitel	1
genugsam	1
entgehest	1
Aufschub	1
biegt	1
Haaren	1
dergleichen	1
angetrauet	1
Sogar	1
einsamen	1
Inbrunst	1
Schütten	1
winkt	1
hereinstürztest	1
Verweis	1
schönstes	1
beschwerliche	1
Rächer	1
gemalet	1
genau	1
ketten	1
Mörders	1
Plane	1
schimpfliche	1
Tempel	1
künftige	1
Staatsinteresse	1
ernennen	1
erholen	1
vergebe	1
entschlossen	1
Unzufriedenheit	1
berichten	1
Ankunft	1
tobe	1
Abend	1
Wallung	1
Unfern	1
glückliches	1
erwäge	1
Malen	1
Gattung	1
ungerecht	1
neuer	1
Schurke	1
Mitwirkung	1
Geschäfte	1
begegnen	1
geschickt	1
Bravo	1
rauhen	1
kriechen	1
versteht	1
pflege	1
vollzogen	1
kettet	1
gräßliche	1
Gerüchte	1
ohnmächtig	1
tödlichsten	1
Eifersucht	1
unschuldigen	1
Kinder	1
zweitesmal	1
nötigsten	1
Arme	1
gerissen	1
durfte	1
Schutz	1
Eurer	1
erzählst	1
verstrichen	1
bemühen	1
schicken	1
suche	1
vergeben	1
kälter	1
brünstiger	1
ausgefragt	1
Kommando	1
größere	1
rauh	1
entfuhr	1
Reißt	1
feil	1
Überlästigen	1
vermutete	1
ausstreckt	1
nachplauderndes	1
unvermutet	1
Überraschung	1
Meinung	1
deutlicher	1
aufzuopfern	1
empfinden	1
fodert	1
vergangen	1
Stirn	1
achten	1
Hände	1
heb	1
voreilig	1
welchem	1
fühlte	1
schönen	1
Anblicke	1
unvermuteter	1
Vollends	1
erwarteten	1
erwähnte	1
unerhört	1
Tropfen	1
Sättigung	1
begangen	1
Dahinaus	1
Nachteiliges	1
Grausamer	1
gebärdete	1
Unterhielt	1
Eindrücken	1
ausgedacht	1
heftigen	1
Briefes	1
halbes	1
Camillo	1
vorausgesehen	1
pfui	1
fiele	1
verliebte	1
allertraurigsten	1
einzureden	1
genötiget	1
Lebens	1
vergälle	1
unzufrieden	1
Stücke	1
geboten	1
zitternd	1
Dominikanern	1
Exempel	1
wett	1
Knabe	1
gibts	1
Bewilligung	1
Gerichte	1
Fesseln	1
Schlosse	1
unsres	1
Schicken	1
erfahren	1
tu	1
verwandle	1
te	1
unschlüssig	1
minder	1
einbilde	1
Wär	1
Löwin	1
übel	1
Eimer	1
Halunke	1
gewahr	1
Rest	1
wunderbarsten	1
Schien	1
Schwermut	1
einfältig	1
jammert	1
auszuruhen	1
räumen	1
schwanger	1
nirgends	1
gewaltsamen	1
Freundes	1
Anklage	1
Gefällt	1
zweimal	1
hinaus	1
häßlich	1
grausam	1
Schönheiten	1
Gliede	1
verzweifelt	1
Kopie	1
gegolten	1
Gutherziges	1
plündern	1
Barmherzigkeit	1
Verdienst	1
eilet	1
Aug	1
alsdann	1
armen	1
beschied	1
Vergeben	1
Freiwilliger	1
entschlossenen	1
Absehn	1
Glückseligkeiten	1
entrissen	1
Geräusch	1
erheben	1
verlieret	1
Widerspruch	1
schlechten	1
ruhmredig	1
betrogene	1
Buben	1
antworte	1
vorzüglichen	1
edel	1
ehrwürdigen	1
fürchtete	1
Ins	1
kümmert	1
Stumm	1
gelehrt	1
Handgemenges	1
verwunden	1
Beteuerungen	1
faßt	1
anfielen	1
tröstet	1
Nachmittags	1
nachmachen	1
rasend	1
geraubet	1
Landstraße	1
brausender	1
Elender	1
Erde	1
dreimal	1
führtest	1
Hofgeschmeiß	1
gemerkt	1
Eindrücke	1
Armes	1
vernommen	1
Ekel	1
unbesorgt	1
Porträte	1
gelogen	1
Verwundeten	1
alten	1
Stein	1
Reite	1
Einsichten	1
närrisch	1
Triumph	1
Hast	1
vertraute	1
möge	1
Neidhart	1
Bau	1
verdiente	1
Unfalle	1
wirkt	1
erlasse	1
Bad	1
urteile	1
ehegestern	1
Übles	1
Besinne	1
tausend	1
inniger	1
Schmeicheln	1
Lauter	1
samt	1
Guter	1
Gutes	1
griff	1
erlauben	1
Mut	1
Vorsatze	1
ausdehnen	1
Kopfe	1
heiter	1
hart	1
treulos	1
herumgegangen	1
stieren	1
Anzüglichsten	1
Vorwärts	1
winselt	1
fehlt	1
Entzückungen	1
Leides	1
Komm	1
hoffentlich	1
zuvorkommen	1
gefiel	1
Muster	1
Verführer	1
überfällt	1
Henker	1
Weißt	1
bekommen	1
wildes	1
höchst	1
findend	1
würdigsten	1
klingt	1
freudigern	1
wilden	1
Arkade	1
verfehlen	1
ausgehen	1
Lasters	1
zubrächte	1
Raub	1
vereinigen	1
Meisterstücke	1
Harnisch	1
unverschämt	1
wagst	1
verdarb	1
Straße	1
Vorreiter	1
aufsuchte	1
dank	1
Bedingung	1
überall	1
Ursache	1
Küssen	1
Vergebung	1
Tolldreiste	1
trügen	1
Bediente	1
aufzufodern	1
Witz	1
