word	positive	negative	neutral
fantastisch	1	0	0
Honigmond	1	0	0
Unkraut	0	1	0
unterhaltsam	1	0	0
auswachsen	0	1	0
Aufrichtigkeit	1	0	0
unterstützen	1	0	0
Erfindungsgabe	1	0	0
kurios	1	0	0
Wunderdoktor	1	0	0
Kehrseite	0	1	0
kampflustig	0	1	0
unlieb	0	1	0
rechtsgültig	1	0	0
Auferweckung	1	0	0
Trost	1	0	0
Bresche	0	1	0
Wille	1	0	0
schütteln	0	1	0
wiedererwachen	1	0	0
Pervertiertheit	0	1	0
Absackung	0	1	0
verwertbar	1	0	0
Schlingern	0	1	0
falsch	0	1	0
Windung	0	1	0
verhängnisvoll	0	1	0
anlegen	1	0	0
Backfisch	0	1	0
Aktualität	1	0	0
Getreidebrand	0	1	0
Brillanz	1	0	0
Widerwille	0	1	0
widerstrebend	0	1	0
zucken	0	1	0
klingen	1	0	0
arglos	0	1	0
Hausarbeit	0	1	0
fesch	1	0	0
Verletzer	0	1	0
ausschalen	0	1	0
ergebnislos	0	1	0
unbeirrbar	1	0	0
Gewimmel	0	1	0
rechthaberisch	0	1	0
abenteuerlich	1	0	0
zwecklos	0	1	0
Paranoia	0	1	0
Abgrabung	0	1	0
eingeweiht	1	0	0
Vergangenheitswert	1	0	0
unwahrscheinlich	0	1	0
Ausbeute	0	1	0
Peinlichkeit	0	1	0
fechtete / fechten	0	1	0
Irrsinnigkeit	0	1	0
nachträglich	0	1	0
Dominanz	0	1	0
Kulanz	1	0	0
Behaglichkeit	1	0	0
Unbekümmertheit	0	1	0
sinngemäß	1	0	0
überflüssig	0	1	0
stoßartig	0	1	0
ridikül	0	1	0
unbemerkt	0	1	0
verrohen	0	1	0
Götterbild	1	0	0
Untugend	0	1	0
weniger	0	1	0
Paraphilie	0	1	0
beißen	0	1	0
Schadenübertreibung	0	1	0
großzügigerweise	1	0	0
gemächlich	1	0	0
Freizügigkeit	1	0	0
widerrufen	0	1	0
Hort	0	1	0
herzlos	0	1	0
bedachtsam	1	0	0
Amüsement	1	0	0
blasphemisch	0	1	0
Beschwichtigung	0	1	0
Erbschaft	1	0	0
mürrisch	0	1	0
Faselei	0	1	0
für	1	0	0
abscheuerregend	0	1	0
Gesandte	1	0	0
Hautausschlag	0	1	0
prinzipiell	1	0	0
Ahnungslosigkeit	0	1	0
Eigenbrötelei	0	1	0
fetthaltig	0	1	0
außergerichtlich	1	0	0
bitter	0	1	0
Abschuß	0	1	0
gesetzestreu	1	0	0
unbestreitbar	1	0	0
genügend	1	0	0
kränkend	0	1	0
blutrünstig	0	1	0
Vertiefung	0	1	0
zerfahren	0	1	0
überbieten	1	0	0
galant	1	0	0
hysterisch	0	1	0
Absetzung	0	1	0
Gelächter	0	1	0
Schein	1	0	0
unbußfertig	0	1	0
Auflegung	0	1	0
Nichtanerkennung	0	1	0
Kunstkritikerin	0	1	0
Mäßigkeit	1	0	0
Vergnügen	1	0	0
treu	1	0	0
reizlos	0	1	0
Lebendigkeit	1	0	0
absatzweise	0	1	0
Sensationspresse	1	0	0
Filou	0	1	0
abratend	0	1	0
leugnen	0	1	0
Freundschaftlichkeit	1	0	0
intermittierend	0	1	0
entwirren	0	1	0
Besoffene	0	1	0
Band	0	1	0
Inhibition	0	1	0
verdienstvoll	1	0	0
streberhaft	0	1	0
Bußgeldbescheid	0	1	0
Geringachtung	0	1	0
praktisch	1	0	0
Favorit	1	0	0
Gräuel	0	1	0
abnehmend	0	1	0
unweigerlich	0	1	0
Scheiß	0	1	0
schwerverdaulich	0	1	0
Ungeduld	0	1	0
plündernd	0	1	0
gottgegeben	1	0	0
fordern	0	1	0
Ermächtigung	1	0	0
Unangemessenheit	0	1	0
Einsturz	0	1	0
Unehre	0	1	0
Durchschlagkraft	1	0	0
Gspusi	0	1	0
Affentheater	0	1	0
übergroß	0	1	0
infizieren	0	1	0
Abschwung	0	1	0
Schiffsunglück	0	1	0
verblöden	0	1	0
Zutrauen	1	0	0
Erfolgswirksamkeit	1	0	0
Egotismus	0	1	0
Animus	0	1	0
breitfächern	1	0	0
schiffbar	1	0	0
Schreckgespenst	0	1	0
beschneiden	0	1	0
klein	0	1	0
Lenkwaffenzerstörer	0	1	0
rechtschaffen	1	0	0
Dämon	0	1	0
belehrend	0	1	0
zögerlich	0	1	0
Underdog	0	1	0
Epidemie	0	1	0
Behändigkeit	1	0	0
angriffslustig	0	1	0
schwach	0	1	0
bezwingen	0	1	0
lebend	1	0	0
auslassen	1	0	0
fair	1	0	0
Herbheit	0	1	0
Unlust	0	1	0
Bissigkeit	0	1	0
diskreditieren	0	1	0
unbehindert	1	0	0
fangen	0	1	0
Mittelmäßigkeit	0	1	0
weiten	1	0	0
Umfang	0	1	0
auffallend	0	1	0
Riss	0	1	0
kräftigend	1	0	0
Faxe	0	1	0
menschenwürdig	1	0	0
Kippsicherheit	1	0	0
Ausflucht	0	1	0
Hinterhalt	0	1	0
Puzzlespiel	0	1	0
Brandstifter	0	1	0
geraten|raten	1	0	0
zurückfallen	0	1	0
Stupidität	0	1	0
Leidwesen	0	1	0
genug	1	0	0
homosexuell	0	1	0
uneinbringlich	0	1	0
erfüllen	1	0	0
Unredlichkeit	0	1	0
aktuell	1	0	0
zuverlässig	1	0	0
ehrwürdig	1	0	0
tugendlich	1	0	0
Krake	0	1	0
Entwürdigung	0	1	0
Rückständigkeit	0	1	0
abscheuern	0	1	0
gerne	1	0	0
gewitzt	1	0	0
aufnahmefähig	1	0	0
intuitiv	1	0	0
lehnen	0	1	0
Ungehörigkeit	0	1	0
zwangsweise	0	1	0
Aufschneider	0	1	0
Anbetung	1	0	0
Prachtstück	1	0	0
Schuld	0	1	0
Ganzzahligkeit	1	0	0
betäubend	0	1	0
Funkeln	1	0	0
Hassliebe	0	1	0
Erholung	1	0	0
sorgenfrei	1	0	0
unangemessen	0	1	0
Liebste	1	0	0
Bedürfnis	0	1	0
erst	1	0	0
Engelch	1	0	0
durchführbar	1	0	0
schicksalhaft	0	1	0
brandmarken	0	1	0
Auszahlung	1	0	0
Miesmacher	0	1	0
Agitation	0	1	0
Kaufunlust	0	1	0
Pikee	0	1	0
Abundanz	1	0	0
Schusterjunge	0	1	0
Schliere	0	1	0
Fehlstelle	0	1	0
Krankheit	0	1	0
Misstrauensvotum	0	1	0
Geratewohl	1	0	0
wenden	1	0	0
Versteck	0	1	0
stelzen	0	1	0
keine Lust	0	1	0
dichterisch	1	0	0
unverzeihlich	0	1	0
Krankheitserreger	0	1	0
Amortisierung	0	1	0
aufräumen	1	0	0
entbehrlich	0	1	0
Gesundheit	1	0	0
Waise	0	1	0
strengen	0	1	0
schluchzen	0	1	0
enttäuschend	0	1	0
ankommen	1	0	0
Einklemmung	0	1	0
unglücklich	0	1	0
Entzweiung	0	1	0
dürfen	1	0	0
schließen	1	0	0
Ungewissheit	0	1	0
Lügenmaul	0	1	0
nirgendwoher	0	1	0
belegen	1	0	0
Fruchtbarkeit	1	0	0
Streit	0	1	0
Enttäuschung	0	1	0
gefällig	1	0	0
wahr	1	0	0
altfränkisch	1	0	0
Gruppenklagen	0	1	0
abgelten	0	1	0
Blutvergießen	0	1	0
vollständig	1	0	0
ideal	1	0	0
Wutanfall	0	1	0
Ferkelei	0	1	0
nicht kaufen	0	1	0
Linkswähler	0	1	0
friedvoll	1	0	0
verleitend	1	0	0
wohlwollend	1	0	0
Abhilfe	1	0	0
beschweren	0	1	0
merzte	0	1	0
teuflisch	0	1	0
Verteidigerin	1	0	0
schreckhaft	0	1	0
entmutigen	0	1	0
Orgie	0	1	0
Kannibale	0	1	0
Unparteilichkeit	1	0	0
Behelf	0	1	0
erzwungen	0	1	0
Eminenz	1	0	0
unelegant	0	1	0
Idiot	0	1	0
oll	0	1	0
bereit	1	0	0
unergiebig	0	1	0
geschmacklos	0	1	0
beneiden	0	1	0
inhuman	0	1	0
Aufeinanderabstimmung	1	0	0
Übertragung	1	0	0
begrenzt	0	1	0
Legitimität	1	0	0
Gegenschein	0	1	0
arbeiten	1	0	0
sinnwidrig	0	1	0
binden	1	0	0
Argwohn	0	1	0
Bestürztheit	0	1	0
Mikroriss	0	1	0
befremden	1	0	0
Nachsicht	1	0	0
inflatorisch	0	1	0
Meinungsverschiedenheit	0	1	0
hochgeistig	1	0	0
flackern	0	1	0
Schwerverbrecherin	0	1	0
Feindschaft	0	1	0
hektisch	0	1	0
Klasse	1	0	0
Buhmann	0	1	0
Harmlosigkeit	1	0	0
flehentlich	0	1	0
Fez	1	0	0
Genossenschaft	1	0	0
Verruf	0	1	0
Augenzwinkern	1	0	0
würdelos	0	1	0
unbillig	0	1	0
Hang	1	0	0
unbefristet	1	0	0
bestehend	1	0	0
knauserig	0	1	0
Abgestumpftheit	0	1	0
hübsch	1	0	0
Advokatur	0	1	0
riemengetrieben	1	0	0
Ärgernis	0	1	0
leiden	0	1	0
demütigen	0	1	0
ersticken	0	1	0
vorbildlich	1	0	0
freisetzen	0	1	0
leider	0	1	0
höllisch	0	1	0
Geschwafel	0	1	0
Fehlurteil	0	1	0
offen	1	0	0
kontrollierbar	1	0	0
keine Platz	0	1	0
Verschattung	0	1	0
schwärzen	0	1	0
stürmisch	0	1	0
verdrehen	0	1	0
unerlaubt	0	1	0
unempfindlich	0	1	0
Genuss	1	0	0
neurotisch	0	1	0
leibhaftig	1	0	0
reiten	0	1	0
unverwüstlich	1	0	0
Nachlässigkeit	0	1	0
scharfsichtig	1	0	0
hervorstechend	1	0	0
Missdeutung	0	1	0
Geschepper	0	1	0
aufmauern	0	1	0
Novation	1	0	0
Aufgeregtheit	1	0	0
wohlriechend	1	0	0
herzerfreuend	1	0	0
leer	0	1	0
unterschiedlich	0	1	0
schonungslos	0	1	0
Majestätsbeleidigung	0	1	0
heraufbeschwörend	1	0	0
abseits	0	1	0
ereignislos	0	1	0
bestialisch	0	1	0
Erlebnis	1	0	0
auftreiben	1	0	0
devot	0	1	0
selbstlos	1	0	0
samenreich	0	1	0
Schlapphut	0	1	0
kränkeln	0	1	0
Unvernünftigkeit	0	1	0
untadelig	1	0	0
Abtreibungsgegner	0	1	0
Nötigung	0	1	0
haftend	0	1	0
Selbsterniedrigung	0	1	0
Behinderung	0	1	0
schlichtweg	0	1	0
nichts falsch	1	0	0
verdächtig	0	1	0
hundemüde	0	1	0
uneinnehmbar	1	0	0
Ausrottung	0	1	0
erstrangig	1	0	0
Zulässigkeit	1	0	0
Passivitäten	0	1	0
anhaltend	1	0	0
Eingenommenheit	0	1	0
brisant	0	1	0
Nebel	0	1	0
Rechtsextremist	0	1	0
Rückzahlung	0	1	0
unwissend	0	1	0
Gewissensbiss	0	1	0
Aufschwung	1	0	0
ununterbrochen	1	0	0
Stehlen	0	1	0
indolent	0	1	0
ungenügend	0	1	0
Übertoleranz	1	0	0
fummeln	0	1	0
Anreizung	1	0	0
Massaker	0	1	0
hinreißend	1	0	0
regellos	0	1	0
Selbstachtung	1	0	0
nie mehr	0	1	0
Alterung	0	1	0
Befürwortung	1	0	0
ungeschlichtet	0	1	0
schreckenerregend	1	0	0
streng	0	1	0
Ehrlichkeit	1	0	0
Amortisation	0	1	0
ausständig	0	1	0
ungebührlich	0	1	0
nicht verwendbar	0	1	0
prozesssüchtig	0	1	0
aufblasen	0	1	0
Auflösung	0	1	0
Vergeltung	0	1	0
Kurssturz	0	1	0
fehlen	0	1	0
fehlerfrei	1	0	0
grantig	0	1	0
persiflieren	0	1	0
Abrede	0	1	0
schrecklich	0	1	0
scheußlich	0	1	0
Igitt	0	1	0
unhandlich	0	1	0
nicht gehen	0	1	0
anämisch	0	1	0
Papierzettel	0	1	0
Reizung	0	1	0
Glänzen	1	0	0
Geschenkkorb	1	0	0
Kaiserkrone	1	0	0
Invektive	0	1	0
Konspiration	1	0	0
verschleiern	0	1	0
vielseitig	1	0	0
Ausbleichen	0	1	0
Begleiterscheinung	0	1	0
handfest	1	0	0
Regelwidrigkeit	0	1	0
Verheerung	0	1	0
Ausführungsmängel	0	1	0
friedliebend	1	0	0
Höker	0	1	0
Beglaubigung	1	0	0
misshandeln	0	1	0
Ansporn	1	0	0
zögern	0	1	0
löschen	0	1	0
adrett	1	0	0
anmutig	1	0	0
Spirale	0	1	0
schwachsinnig	1	0	0
Bankzins	1	0	0
Helle	1	0	0
Überschwenglichkeit	1	0	0
fleckenlos	1	0	0
verwinden	0	1	0
prahlerisch	0	1	0
zusammenhängen	1	0	0
überwiegen	1	0	0
lächerlich	0	1	0
effektiv	1	0	0
Übertretung	0	1	0
ignorant	0	1	0
euphorisch	1	0	0
ausweglos	0	1	0
duften	1	0	0
reiflich	1	0	0
beleibt	0	1	0
Antagonismus	0	1	0
Glut	0	1	0
waghalsig	1	0	0
inkonsequent	0	1	0
unmöglich	0	1	0
verpflichtend	0	1	0
Exitus	0	1	0
anfechtbar	0	1	0
verlegen	0	1	0
stolz	1	0	0
ungläubig	0	1	0
beschwichtigen	1	0	0
Galgenstrick	0	1	0
Aushöhlung	0	1	0
Ultimatum	0	1	0
unbefugt	0	1	0
ausnützen	0	1	0
rütteln	1	0	0
schrecken	0	1	0
Ungerechtigkeit	0	1	0
Anklageschrift	0	1	0
Spottgedicht	0	1	0
Aufschaltung	0	1	0
wickeln	0	1	0
beschwatzte	0	1	0
hervorrufend	1	0	0
Höhle	0	1	0
erträglich	1	0	0
erdrücken	0	1	0
Missstimmung	0	1	0
mißgestaltet	0	1	0
Bettler	0	1	0
grobkörnig	0	1	0
Verderben	0	1	0
Trick	0	1	0
spannend	1	0	0
dahineilend	0	1	0
Übelkeit	0	1	0
ausbleichen	0	1	0
unvorhergesehen	0	1	0
bedeutungslos	0	1	0
Wärme	1	0	0
betrügen	0	1	0
zauberhaft	1	0	0
unbedarft	1	0	0
Klageweib	0	1	0
fantasieren	0	1	0
Umsturz	0	1	0
Minderwertigkeit	0	1	0
grinsen	1	0	0
bescheiden	1	0	0
abkämpfen	0	1	0
wohlig	0	1	0
Bakterienstamm	0	1	0
erschweren	0	1	0
hohn	0	1	0
Maßgeblichkeit	1	0	0
wohlverdienen	1	0	0
inflationistisch	0	1	0
nirgendwo	0	1	0
Selbstzufriedenheit	1	0	0
vergeblich	0	1	0
demokratisch	1	0	0
aufnahmebereit	1	0	0
Fingerfertigkeit	1	0	0
starrsinnig	0	1	0
Pardon	0	1	0
Fesselungsmanie	0	1	0
dämonisieren	0	1	0
unduldsam	0	1	0
Behelligung	0	1	0
Fehlbedarf	0	1	0
unauflösbar	0	1	0
desorientieren	0	1	0
Entfettung	0	1	0
Kniff	1	0	0
entmutigend	0	1	0
Blödmann	0	1	0
narbig	0	1	0
Geschäftsverstand	1	0	0
erratisch	0	1	0
Fieber	0	1	0
abwertend	0	1	0
Lärm	0	1	0
abgemergelt	0	1	0
Ungenauigkeit	0	1	0
Zwangsneurose	0	1	0
steinhart	0	1	0
traumatisch	0	1	0
hüten	0	1	0
Nützlichkeit	1	0	0
Verfechter	1	0	0
Geldgier	0	1	0
dissonant	0	1	0
abgrenzen	0	1	0
ebenmäßig	1	0	0
wirken	1	0	0
anstellig	1	0	0
abwerben	1	0	0
ahnend	0	1	0
Verdammung	0	1	0
fallend	0	1	0
Avalancheeffekt	0	1	0
Eislawine	0	1	0
einbehalten	0	1	0
farbenreich	1	0	0
Barbar	0	1	0
außerordentlich	1	0	0
Bombe	0	1	0
misstönend	0	1	0
lauernd	0	1	0
automatisch	1	0	0
freimütig	1	0	0
List|Liste	0	1	0
liebenswert	1	0	0
Beimengung	0	1	0
nicht ordentlich	0	1	0
Laster	0	1	0
moralisch	1	0	0
bauen	1	0	0
Steuerbehörde	0	1	0
Dominante	0	1	0
auferstehen	1	0	0
geschönt	0	1	0
unreell	0	1	0
Brüskierung	0	1	0
ausschließend	0	1	0
Bürger	1	0	0
vertrauen	1	0	0
Stampfer	0	1	0
grauenhaft	0	1	0
bankrott	0	1	0
Überlegenheit	1	0	0
nicht ständig	0	1	0
Innigkeit	1	0	0
Größe	1	0	0
leistungsunfähig	0	1	0
federführend	1	0	0
fertig	1	0	0
versehentlich	0	1	0
langmütig	1	0	0
Bescheidenheit	1	0	0
Hitzkopf	0	1	0
Poebene	1	0	0
verwöhnen	0	1	0
Schwindler	0	1	0
zutrauen	1	0	0
unbewegt	0	1	0
einschlagen	0	1	0
sehnend	0	1	0
ungünstig	0	1	0
gesetzfeindlich	0	1	0
Demut	1	0	0
ausreichend	1	0	0
Eisglätte	0	1	0
Köder	0	1	0
wankelmütig	0	1	0
Gewäsch	0	1	0
Verlassenheit	0	1	0
Unglaubliche	1	0	0
Hysterie	0	1	0
Redlichkeit	1	0	0
Treibstock	0	1	0
Auflösen	0	1	0
unentschuldbar	0	1	0
temperaturbeansprucht	0	1	0
Ähnlichkeit	1	0	0
garstig	0	1	0
gehörlos	0	1	0
unbeschreiblich	1	0	0
Straferlass	1	0	0
dekadent	0	1	0
großmütig	1	0	0
epidemisch	0	1	0
Schinderei	0	1	0
Wahnsinnige	0	1	0
populär	1	0	0
treuhänderisch	1	0	0
Selbstmörder	0	1	0
Umarmung	1	0	0
Missetäter	0	1	0
Berichtigung	0	1	0
prima	1	0	0
entmenscht	0	1	0
stolpern	0	1	0
Exuberanz	1	0	0
goldhaltig	1	0	0
gleiten	0	1	0
ragen	0	1	0
eifrig	1	0	0
Charakterstärke	1	0	0
behend	1	0	0
besonder	1	0	0
Brandschatzung	0	1	0
Aufgeld	1	0	0
Bannmeile	0	1	0
gelind	1	0	0
tröstlich	1	0	0
Versehrung	0	1	0
Qual	0	1	0
barbarisch	0	1	0
Pech	0	1	0
versuchsweise	0	1	0
Abgrenzung	0	1	0
vertrauenswürdig	1	0	0
vergeuden	0	1	0
gefräßig	0	1	0
Anspruch	0	1	0
Abladeplatz	0	1	0
Verlegenheit	0	1	0
unerfreulich	0	1	0
fassungslos	1	0	0
Problematik	0	1	0
Arbeitgeberleistung	1	0	0
Anfeindung	0	1	0
irritierend	0	1	0
veritabel	1	0	0
Kriegsgräuel	0	1	0
Eleganz	1	0	0
vertrauensvoll	1	0	0
beredsam	1	0	0
kaputt	0	1	0
nicht erfüllen	0	1	0
keine Funktion	0	1	0
Heiligmäßigkeit	1	0	0
anti	0	1	0
überdurchschnittlich	1	0	0
farblos	0	1	0
Grobheit	0	1	0
Häresie	0	1	0
meisterlich	1	0	0
entscheiden	1	0	0
Sappe	0	1	0
Desinteresse	0	1	0
Großtuer	0	1	0
einengen	0	1	0
Destabilisierung	0	1	0
Himmel	1	0	0
Elitetruppe	1	0	0
unerwünscht	0	1	0
entarten	0	1	0
peinlicherweise	0	1	0
Schwund	0	1	0
Terrorismus	0	1	0
Inbrunst	1	0	0
mutlos	0	1	0
ungesellig	0	1	0
demütigend	0	1	0
Charisma	1	0	0
Vollidiot	0	1	0
faulig	0	1	0
Aufspaltung	0	1	0
leiten	1	0	0
weihen	1	0	0
zweckfrei	0	1	0
schmachtend	0	1	0
kostenlos	1	0	0
schalen	0	1	0
flapsig	0	1	0
blau	0	1	0
abspenstig	0	1	0
munkeln	0	1	0
Überredung	1	0	0
Herrlichkeit	1	0	0
ahnungslos	0	1	0
blad	0	1	0
sauer	0	1	0
aufteilen	0	1	0
Hausfreund	1	0	0
Belustigung	1	0	0
bekömmlich	1	0	0
Heiterkeit	1	0	0
Hungerödem	0	1	0
Verschulden	0	1	0
erfinderisch	1	0	0
Versuchsaufbau	0	1	0
implausibel	0	1	0
Unbehagen	0	1	0
jammernd	0	1	0
Abfallstoff	0	1	0
adaptiv	1	0	0
steuern	1	0	0
Charakterschwäche	0	1	0
Kostspieligkeit	0	1	0
kolludieren	0	1	0
Trägheit	0	1	0
Gläubigkeit	1	0	0
flauen	0	1	0
machen	1	0	0
öffentlich	1	0	0
Gegenpartei	0	1	0
beschädigen	0	1	0
lehren	1	0	0
Gefängnis	0	1	0
hartherzig	0	1	0
Gier	0	1	0
Schwäche	0	1	0
deprimierend	0	1	0
greinen	0	1	0
Flüchtende	0	1	0
selbstsüchtig	0	1	0
frömmelnd	0	1	0
übelriechend	0	1	0
aufwieglerisch	0	1	0
Kluftsystem	0	1	0
denkbar	1	0	0
Eingebildetheit	0	1	0
hungern	0	1	0
Geldstrafe	0	1	0
Zwangsenteignung	0	1	0
fehlleiten	0	1	0
Selbstmord	0	1	0
abstützen	1	0	0
Klatschbase	0	1	0
kregel	1	0	0
neblig	0	1	0
Schmutzbuchstabe	0	1	0
breitflächig	1	0	0
Radiant	1	0	0
gefahrlos	1	0	0
ergreifend	1	0	0
Heidin	0	1	0
auslasten	0	1	0
Gemeinschuldner	0	1	0
erstklassig	1	0	0
schauerlich	0	1	0
wucherisch	0	1	0
absolvieren	1	0	0
Erbarmen	0	1	0
Politikmüdigkeit	0	1	0
Zivilisation	1	0	0
unbenutzt	0	1	0
Narbe	0	1	0
Gauner	0	1	0
überholen	0	1	0
Glorie	1	0	0
souverän	1	0	0
boomend	1	0	0
Dummheit	0	1	0
heimlichtuerisch	0	1	0
nie langweilig	1	0	0
Gespür	1	0	0
Engel	1	0	0
unausstehlich	0	1	0
lustvoll	1	0	0
Gotteslästerung	0	1	0
Obedienz	1	0	0
gleißend	1	0	0
irrtümlicherweise	0	1	0
spreizen	0	1	0
Gespött	0	1	0
aufrührerisch	0	1	0
Schamlosigkeit	0	1	0
sagenhaft	1	0	0
überspannen	0	1	0
bahnbrechend	1	0	0
Bulle	0	1	0
nicht bereuen	1	0	0
flockig	0	1	0
Fehlkalkulation	0	1	0
wundertätig	1	0	0
Gaul	0	1	0
Ekstase	0	1	0
nötig	0	1	0
nicht erreichen	0	1	0
Berg-und-Tal-Bahn	0	1	0
huren	0	1	0
feig	0	1	0
ach	0	1	0
fein	1	0	0
Kultiviertheit	1	0	0
Eigensinnigkeit	0	1	0
gesetzmäßig	1	0	0
Bezug	1	0	0
Anziehungspunkt	1	0	0
Ermahnung	0	1	0
stereotypisch	0	1	0
Hysterikerin	0	1	0
Flintabschlag	0	1	0
abfinden	1	0	0
uneigentlich	0	1	0
belastend	0	1	0
Predigen	1	0	0
bewältigen	1	0	0
Ambivalenz	0	1	0
Schmälerung	0	1	0
einbringlich	1	0	0
Schönheit	1	0	0
aschfahl	0	1	0
entbinden	1	0	0
Fortbestand	1	0	0
klotzig	0	1	0
folgewidrig	0	1	0
Zuneigung	1	0	0
bewundernswert	1	0	0
Aberglaube	0	1	0
rassistisch	0	1	0
Erkrankung	0	1	0
Peritonealsyndrom	0	1	0
umweltfeindlich	0	1	0
strahlend	1	0	0
tollkühn	0	1	0
Bug	0	1	0
Faszination	1	0	0
sündig	0	1	0
Kerker	0	1	0
Knastbruder	0	1	0
Ansprechvermögen	1	0	0
keine	0	1	0
verschwimmen	0	1	0
verlesen	0	1	0
melancholisch	1	0	0
Unzüchtigkeit	0	1	0
übervorteilte	0	1	0
unbestreitbarerweise	1	0	0
Gleichberechtigung	1	0	0
Fachwissen	1	0	0
reißerisch	0	1	0
Absicherung	1	0	0
pfui	0	1	0
halbherzig	0	1	0
Flaute	0	1	0
instationär	0	1	0
Widersprüchlichkeit	0	1	0
Niet|Niete	0	1	0
Ehre	1	0	0
exemplarisch	1	0	0
umhegen	1	0	0
behaftet	0	1	0
geisteskrank	0	1	0
Abfallbrennstoff	0	1	0
Entzückung	1	0	0
streitbar	0	1	0
Wandel	1	0	0
herunterkommen	0	1	0
Popularität	1	0	0
uneigennützig	1	0	0
Bewilligung	1	0	0
Spreu	0	1	0
Dienstunfähigkeit	0	1	0
mitwirken	1	0	0
Beule	0	1	0
wiegeln	1	0	0
Süßigkeit	1	0	0
Ertrag	1	0	0
nicht passen	0	1	0
Geldverlegenheit	0	1	0
bettlerhaft	0	1	0
unverfroren	0	1	0
Quetsche	0	1	0
Aussprache	0	1	0
beunruhigend	0	1	0
ausgeballt	0	1	0
schmächtig	0	1	0
Liberalismus	1	0	0
Glückwunschschreiben	1	0	0
mangelhaft	0	1	0
Boykott	0	1	0
weidgerecht	1	0	0
elend	0	1	0
jammern	0	1	0
ermüdend	0	1	0
beweiskräftig	1	0	0
Analphabet	0	1	0
ausschimpfen	0	1	0
astrein	1	0	0
Muskelkater	0	1	0
prägen	1	0	0
baff	0	1	0
laut	0	1	0
leichtsinnig	0	1	0
nicht richtig	0	1	0
keine Fan	0	1	0
Herzstück	1	0	0
Drache	0	1	0
Einschüchterung	0	1	0
Abkehr	0	1	0
Befangenheit	0	1	0
verleumden	0	1	0
berühmt	1	0	0
Einsamkeit	0	1	0
kontaktfähig	1	0	0
leid	0	1	0
Misshandlung	0	1	0
heben	1	0	0
keine Freund	0	1	0
Abklingen	0	1	0
Erneuerung	1	0	0
andeuten	0	1	0
Gnade	0	1	0
lustig	1	0	0
tüchtig	1	0	0
Beherrschung	0	1	0
brutal	0	1	0
eilen	0	1	0
unergründlich	0	1	0
entwürdigend	0	1	0
tyrannisch	0	1	0
regressiv	0	1	0
brauchen	0	1	0
Nichterscheinensversicherung	0	1	0
Inferiorität	0	1	0
Mühe	0	1	0
Entwicklungsland	0	1	0
aufmüpfig	0	1	0
ahnungsvoll	1	0	0
Gratulation	1	0	0
Aberkennung	0	1	0
Selbstwertgefühl	1	0	0
heldenmutig	1	0	0
Machwerk	0	1	0
